https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRPBULL,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1709510400000,2024-03-04 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1709424000000,2024-03-03 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1709337600000,2024-03-02 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1709251200000,2024-03-01 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1709164800000,2024-02-29 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1709078400000,2024-02-28 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1708992000000,2024-02-27 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1708905600000,2024-02-26 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1708819200000,2024-02-25 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1708732800000,2024-02-24 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1708646400000,2024-02-23 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1708560000000,2024-02-22 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1708473600000,2024-02-21 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1708387200000,2024-02-20 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1708300800000,2024-02-19 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1708214400000,2024-02-18 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1708128000000,2024-02-17 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1708041600000,2024-02-16 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1707955200000,2024-02-15 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1707868800000,2024-02-14 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1707782400000,2024-02-13 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1707696000000,2024-02-12 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1707609600000,2024-02-11 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1707523200000,2024-02-10 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1707436800000,2024-02-09 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1707350400000,2024-02-08 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1707264000000,2024-02-07 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1707177600000,2024-02-06 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1707091200000,2024-02-05 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1707004800000,2024-02-04 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1706918400000,2024-02-03 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1706832000000,2024-02-02 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1706745600000,2024-02-01 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1706659200000,2024-01-31 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1706572800000,2024-01-30 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1706486400000,2024-01-29 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1706400000000,2024-01-28 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1706313600000,2024-01-27 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1706227200000,2024-01-26 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1706140800000,2024-01-25 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1706054400000,2024-01-24 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1705968000000,2024-01-23 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1705881600000,2024-01-22 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1705795200000,2024-01-21 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1705708800000,2024-01-20 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1705622400000,2024-01-19 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1705536000000,2024-01-18 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1705449600000,2024-01-17 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1705363200000,2024-01-16 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1705276800000,2024-01-15 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1705190400000,2024-01-14 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1705104000000,2024-01-13 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1705017600000,2024-01-12 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1704931200000,2024-01-11 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1704844800000,2024-01-10 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1704758400000,2024-01-09 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1704672000000,2024-01-08 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1704585600000,2024-01-07 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1704499200000,2024-01-06 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1704412800000,2024-01-05 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1704326400000,2024-01-04 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1704240000000,2024-01-03 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1704153600000,2024-01-02 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1704067200000,2024-01-01 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1703980800000,2023-12-31 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1703894400000,2023-12-30 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1703808000000,2023-12-29 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1703721600000,2023-12-28 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1703635200000,2023-12-27 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1703548800000,2023-12-26 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1703462400000,2023-12-25 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1703376000000,2023-12-24 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1703289600000,2023-12-23 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1703203200000,2023-12-22 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1703116800000,2023-12-21 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1703030400000,2023-12-20 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1702944000000,2023-12-19 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1702857600000,2023-12-18 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1702771200000,2023-12-17 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1702684800000,2023-12-16 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1702598400000,2023-12-15 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1702512000000,2023-12-14 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1702425600000,2023-12-13 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1702339200000,2023-12-12 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1702252800000,2023-12-11 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1702166400000,2023-12-10 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1702080000000,2023-12-09 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1701993600000,2023-12-08 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1701907200000,2023-12-07 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1701820800000,2023-12-06 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1701734400000,2023-12-05 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1701648000000,2023-12-04 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1701561600000,2023-12-03 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1701475200000,2023-12-02 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1701388800000,2023-12-01 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1701302400000,2023-11-30 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1701216000000,2023-11-29 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1701129600000,2023-11-28 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1701043200000,2023-11-27 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1700956800000,2023-11-26 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1700870400000,2023-11-25 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1700784000000,2023-11-24 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1700697600000,2023-11-23 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1700611200000,2023-11-22 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1700524800000,2023-11-21 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1700438400000,2023-11-20 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1700352000000,2023-11-19 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1700265600000,2023-11-18 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1700179200000,2023-11-17 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1700092800000,2023-11-16 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1700006400000,2023-11-15 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1699920000000,2023-11-14 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1699833600000,2023-11-13 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1699747200000,2023-11-12 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1699660800000,2023-11-11 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1699574400000,2023-11-10 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1699488000000,2023-11-09 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1699401600000,2023-11-08 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1699315200000,2023-11-07 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1699228800000,2023-11-06 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1699142400000,2023-11-05 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1699056000000,2023-11-04 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1698969600000,2023-11-03 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1698883200000,2023-11-02 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1698796800000,2023-11-01 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1698710400000,2023-10-31 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1698624000000,2023-10-30 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1698537600000,2023-10-29 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1698451200000,2023-10-28 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1698364800000,2023-10-27 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1698278400000,2023-10-26 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1698192000000,2023-10-25 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1698105600000,2023-10-24 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1698019200000,2023-10-23 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1697932800000,2023-10-22 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1697846400000,2023-10-21 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1697760000000,2023-10-20 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1697673600000,2023-10-19 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1697587200000,2023-10-18 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1697500800000,2023-10-17 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1697414400000,2023-10-16 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1697328000000,2023-10-15 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1697241600000,2023-10-14 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1697155200000,2023-10-13 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1697068800000,2023-10-12 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1696982400000,2023-10-11 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1696896000000,2023-10-10 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1696809600000,2023-10-09 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1696723200000,2023-10-08 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1696636800000,2023-10-07 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1696550400000,2023-10-06 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1696464000000,2023-10-05 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1696377600000,2023-10-04 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1696291200000,2023-10-03 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1696204800000,2023-10-02 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1696118400000,2023-10-01 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1696032000000,2023-09-30 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1695945600000,2023-09-29 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1695859200000,2023-09-28 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1695772800000,2023-09-27 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1695686400000,2023-09-26 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1695600000000,2023-09-25 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1695513600000,2023-09-24 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1695427200000,2023-09-23 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1695340800000,2023-09-22 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1695254400000,2023-09-21 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1695168000000,2023-09-20 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1695081600000,2023-09-19 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1694995200000,2023-09-18 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1694908800000,2023-09-17 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1694822400000,2023-09-16 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1694736000000,2023-09-15 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1694649600000,2023-09-14 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1694563200000,2023-09-13 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1694476800000,2023-09-12 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1694390400000,2023-09-11 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1694304000000,2023-09-10 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1694217600000,2023-09-09 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1694131200000,2023-09-08 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1694044800000,2023-09-07 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1693958400000,2023-09-06 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1693872000000,2023-09-05 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1693785600000,2023-09-04 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1693699200000,2023-09-03 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1693612800000,2023-09-02 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1693526400000,2023-09-01 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1693440000000,2023-08-31 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1693353600000,2023-08-30 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1693267200000,2023-08-29 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1693180800000,2023-08-28 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1693094400000,2023-08-27 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1693008000000,2023-08-26 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1692921600000,2023-08-25 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1692835200000,2023-08-24 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1692748800000,2023-08-23 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1692662400000,2023-08-22 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1692576000000,2023-08-21 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
1692489600000,2023-08-20 00:00:00,XRPBULL/USDT,0.00000323,0.00000323,0.00000323,0.00000323,0,0,0,0,0,0.00000323
